base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,visibility,weather,wind
stations,{'all': 92},200,"{'lon': -44.87, 'lat': -1.82}",1547871409.0,3401148.0,"{'temp': 79.42, 'pressure': 1024.46, 'humidity': 85, 'temp_min': 79.42, 'temp_max': 79.42, 'sea_level': 1025.51, 'grnd_level': 1024.46}",,Cururupu,,,"{'message': 0.0035, 'country': 'BR', 'sunrise': 1547888633, 'sunset': 1547932591}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 6.96, 'deg': 59.0041}"
stations,{'all': 80},200,"{'lon': 29.72, 'lat': 70.63}",1547871409.0,780717.0,"{'temp': 25.51, 'pressure': 1001.19, 'humidity': 100, 'temp_min': 25.51, 'temp_max': 25.51, 'sea_level': 1007.72, 'grnd_level': 1001.19}",,Batsfjord,,,"{'message': 0.0074, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 19.15, 'deg': 222.004}"
stations,{'all': 20},200,"{'lon': 143.24, 'lat': 59.36}",1547871410.0,2122605.0,"{'temp': -11.31, 'pressure': 1019.03, 'humidity': 100, 'temp_min': -11.31, 'temp_max': -11.31, 'sea_level': 1026.24, 'grnd_level': 1019.03}",,Okhotsk,,,"{'message': 0.0034, 'country': 'RU', 'sunrise': 1547852663, 'sunset': 1547878285}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 6.62, 'deg': 333.504}"
stations,{'all': 20},200,"{'lon': -46.62, 'lat': -23.68}",1547870400.0,3464739.0,"{'temp': 71.94, 'pressure': 1016, 'humidity': 100, 'temp_min': 69.8, 'temp_max': 73.4}",,Diadema,,,"{'type': 1, 'id': 8379, 'message': 0.0036, 'country': 'BR', 'sunrise': 1547886947, 'sunset': 1547935103}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 6.93, 'deg': 50}"
stations,{'all': 92},200,"{'lon': -15.21, 'lat': 64.25}",1547871161.0,2630299.0,"{'temp': 36.31, 'pressure': 1011, 'humidity': 100, 'temp_min': 36.31, 'temp_max': 36.31, 'sea_level': 1022.15, 'grnd_level': 1011}",,Hofn,,,"{'message': 0.003, 'country': 'IS', 'sunrise': 1547893177, 'sunset': 1547913849}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 8.75, 'deg': 27.5041}"
stations,{'all': 24},200,"{'lon': 138.6, 'lat': -33.21}",1547871064.0,2069194.0,"{'temp': 77.98, 'pressure': 975.17, 'humidity': 52, 'temp_min': 77.98, 'temp_max': 77.98, 'sea_level': 1033.01, 'grnd_level': 975.17}",,Jamestown,,,"{'message': 0.0032, 'country': 'AU', 'sunrise': 1547841313, 'sunset': 1547891805}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 11.43, 'deg': 126.004}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 5},200,"{'lon': -133.03, 'lat': 69.44}",1547866800.0,6170031.0,"{'temp': -7.61, 'pressure': 1023, 'humidity': 69, 'temp_min': -7.61, 'temp_max': -7.61}",,Tuktoyaktuk,,,"{'type': 1, 'id': 942, 'message': 0.0042, 'country': 'CA', 'sunrise': 1547926921, 'sunset': 1547936680}",24140.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 17.22, 'deg': 100}"
stations,{'all': 20},200,"{'lon': 57.7, 'lat': -20.41}",1547866800.0,934322.0,"{'temp': 77, 'pressure': 1015, 'humidity': 94, 'temp_min': 77, 'temp_max': 77}",,Mahebourg,,,"{'type': 1, 'id': 2061, 'message': 0.0041, 'country': 'MU', 'sunrise': 1547862248, 'sunset': 1547909721}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.36, 'deg': 330}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 0},200,"{'lon': 147.06, 'lat': -42.78}",1547868600.0,2155415.0,"{'temp': 73.4, 'pressure': 1015, 'humidity': 28, 'temp_min': 73.4, 'temp_max': 73.4}",,New Norfolk,,,"{'type': 1, 'id': 9545, 'message': 0.0045, 'country': 'AU', 'sunrise': 1547837779, 'sunset': 1547891264}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 17.22, 'deg': 280, 'gust': 13.9}"
stations,{'all': 48},200,"{'lon': -85.37, 'lat': 12.1}",1547871413.0,3618908.0,"{'temp': 73.84, 'pressure': 1003.46, 'humidity': 80, 'temp_min': 73.84, 'temp_max': 73.84, 'sea_level': 1027.46, 'grnd_level': 1003.46}",,Juigalpa,,,"{'message': 0.0031, 'country': 'NI', 'sunrise': 1547899603, 'sunset': 1547941072}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 12.33, 'deg': 63.5041}"
stations,{'all': 24},200,"{'lon': -6.59, 'lat': 62.23}",1547869800.0,2618795.0,"{'temp': 30.2, 'pressure': 1011, 'humidity': 80, 'temp_min': 30.2, 'temp_max': 30.2}",,Klaksvik,,,"{'type': 1, 'id': 1596, 'message': 0.003, 'country': 'FO', 'sunrise': 1547889916, 'sunset': 1547912970}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.24, 'deg': 130}"
stations,{'all': 0},200,"{'lon': 74.49, 'lat': 15.34}",1547866800.0,1273574.0,"{'temp': 67.21, 'pressure': 1020, 'humidity': 59, 'temp_min': 62.6, 'temp_max': 71.6}",,Vaini,,,"{'type': 1, 'id': 9229, 'message': 0.003, 'country': 'IN', 'sunrise': 1547861538, 'sunset': 1547902389}",6000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.05, 'deg': 96.5041}"
stations,{'all': 92},200,"{'lon': -173.23, 'lat': 64.42}",1547871076.0,4031574.0,"{'temp': 21.91, 'pressure': 1024.05, 'humidity': 100, 'temp_min': 21.91, 'temp_max': 21.91, 'sea_level': 1030.54, 'grnd_level': 1024.05}",,Provideniya,,,"{'message': 0.006, 'country': 'RU', 'sunrise': 1547931147, 'sunset': 1547951746}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.37, 'deg': 86.0041}"
stations,{'all': 90},200,"{'lon': -73.48, 'lat': 45.36}",1547868900.0,6138908.0,"{'temp': 12.42, 'pressure': 1022, 'humidity': 84, 'temp_min': 6.8, 'temp_max': 19.22}",,Saint-Philippe,,,"{'type': 1, 'id': 4146, 'message': 0.004, 'country': 'CA', 'sunrise': 1547900829, 'sunset': 1547934156}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 6.93, 'deg': 320}"
stations,{'all': 40},200,"{'lon': 63.58, 'lat': 53.17}",1547870400.0,1519928.0,"{'temp': -9.41, 'pressure': 1014, 'humidity': 83, 'temp_min': -9.41, 'temp_max': -9.41}",,Qostanay,,,"{'type': 1, 'id': 8835, 'message': 0.0028, 'country': 'KZ', 'sunrise': 1547869702, 'sunset': 1547899486}",7000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.16, 'deg': 182.004}"
stations,{'all': 56},200,"{'lon': 92.49, 'lat': 58.22}",1547871416.0,1500607.0,"{'temp': 14.53, 'pressure': 1012.78, 'humidity': 83, 'temp_min': 14.53, 'temp_max': 14.53, 'sea_level': 1034.75, 'grnd_level': 1012.78}",,Lesosibirsk,,,"{'message': 0.0028, 'country': 'RU', 'sunrise': 1547864380, 'sunset': 1547890932}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.73, 'deg': 203.004}"
stations,{'all': 0},200,"{'lon': 115.7, 'lat': -32.55}",1547868600.0,2067119.0,"{'temp': 96.8, 'pressure': 1015, 'humidity': 25, 'temp_min': 96.8, 'temp_max': 96.8}",,Mandurah,,,"{'type': 1, 'id': 9578, 'message': 0.0035, 'country': 'AU', 'sunrise': 1547846901, 'sunset': 1547897212}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 10.29, 'deg': 30}"
stations,{'all': 0},200,"{'lon': -60.23, 'lat': -38.31}",1547871048.0,3833859.0,"{'temp': 55.57, 'pressure': 1024.38, 'humidity': 74, 'temp_min': 55.57, 'temp_max': 55.57, 'sea_level': 1036.45, 'grnd_level': 1024.38}",,Barrow,,,"{'message': 0.0036, 'country': 'AR', 'sunrise': 1547888325, 'sunset': 1547940244}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.08, 'deg': 55.0041}"
stations,{'all': 0},200,"{'lon': 26.89, 'lat': -33.59}",1547871066.0,964432.0,"{'temp': 65.56, 'pressure': 1020.81, 'humidity': 87, 'temp_min': 65.56, 'temp_max': 65.56, 'sea_level': 1029.56, 'grnd_level': 1020.81}",,Port Alfred,,,"{'message': 0.0037, 'country': 'ZA', 'sunrise': 1547868089, 'sunset': 1547918660}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 22.39, 'deg': 258.004}"
stations,{'all': 20},200,"{'lon': 140.83, 'lat': 35.73}",1547868600.0,2112802.0,"{'temp': 49.57, 'pressure': 1019, 'humidity': 23, 'temp_min': 48.2, 'temp_max': 51.8}",,Hasaki,,,"{'type': 1, 'id': 7955, 'message': 0.0042, 'country': 'JP', 'sunrise': 1547847887, 'sunset': 1547884200}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 13.87, 'deg': 320}"
stations,{'all': 76},200,"{'lon': 106.72, 'lat': 39.5}",1547871417.0,1791325.0,"{'temp': 18.13, 'pressure': 886, 'humidity': 70, 'temp_min': 18.13, 'temp_max': 18.13, 'sea_level': 1046.71, 'grnd_level': 886}",,Wuda,,,"{'message': 0.0031, 'country': 'CN', 'sunrise': 1547856614, 'sunset': 1547891852}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.83, 'deg': 284.504}"
stations,{'all': 90},200,"{'lon': -159.32, 'lat': 22.08}",1547866560.0,5848280.0,"{'temp': 75.25, 'pressure': 1018, 'humidity': 63, 'temp_min': 73.04, 'temp_max': 77}",,Kapaa,,,"{'type': 1, 'id': 7873, 'message': 0.0037, 'country': 'US', 'sunrise': 1547918315, 'sunset': 1547957868}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 11.41, 'deg': 40}"
stations,{'all': 40},200,"{'lon': -156.47, 'lat': 20.89}",1547866560.0,5847411.0,"{'temp': 71.74, 'pressure': 1017, 'humidity': 81, 'temp_min': 69.98, 'temp_max': 73.94}",,Kahului,,,"{'type': 1, 'id': 7879, 'message': 0.0032, 'country': 'US', 'sunrise': 1547917511, 'sunset': 1547957304}",16093.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 10.29, 'deg': 60}"
stations,{'all': 90},200,"{'lon': -105.84, 'lat': 46.41}",1547869980.0,5666176.0,"{'temp': 10.94, 'pressure': 1023, 'humidity': 83, 'temp_min': 10.94, 'temp_max': 10.94}",,Miles City,,,"{'type': 1, 'id': 4930, 'message': 0.0036, 'country': 'US', 'sunrise': 1547908791, 'sunset': 1547941731}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 5.82, 'deg': 60}"
stations,{'all': 64},200,"{'lon': 20.04, 'lat': -34.53}",1547866800.0,1015776.0,"{'temp': 57.2, 'pressure': 1020, 'humidity': 71, 'temp_min': 57.2, 'temp_max': 57.2}",,Bredasdorp,,,"{'type': 1, 'id': 1966, 'message': 0.0034, 'country': 'ZA', 'sunrise': 1547869605, 'sunset': 1547920432}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.82, 'deg': 320}"
stations,{'all': 92},200,"{'lon': -39.27, 'lat': -17.73}",1547871090.0,3466980.0,"{'temp': 80.59, 'pressure': 1027.78, 'humidity': 100, 'temp_min': 80.59, 'temp_max': 80.59, 'sea_level': 1027.74, 'grnd_level': 1027.78}",,Caravelas,,,"{'message': 0.0041, 'country': 'BR', 'sunrise': 1547885805, 'sunset': 1547932721}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 17.47, 'deg': 46.0041}"
stations,{'all': 24},200,"{'lon': -139.03, 'lat': -9.8}",1547871060.0,4020109.0,"{'temp': 81.31, 'pressure': 1024.05, 'humidity': 100, 'temp_min': 81.31, 'temp_max': 81.31, 'sea_level': 1024.17, 'grnd_level': 1024.05}",,Atuona,,,"{'message': 0.0035, 'country': 'PF', 'sunrise': 1547910516, 'sunset': 1547955909}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 17.69, 'deg': 84.5041}"
stations,{'all': 75},200,"{'lon': -115.07, 'lat': 36.21}",1547870100.0,5513343.0,"{'temp': 51.17, 'pressure': 1027, 'humidity': 53, 'temp_min': 48.02, 'temp_max': 55.04}",,Sunrise Manor,,,"{'type': 1, 'id': 3527, 'message': 0.0038, 'country': 'US', 'sunrise': 1547909352, 'sunset': 1547945594}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.37, 'deg': 31.5041}"
stations,{'all': 68},200,"{'lon': 149.07, 'lat': -23.58}",1547868972.0,2175403.0,"{'temp': 87.61, 'pressure': 1004.11, 'humidity': 47, 'temp_min': 87.61, 'temp_max': 87.61, 'sea_level': 1026.48, 'grnd_level': 1004.11}",,Bluff,,,"{'message': 0.0032, 'country': 'AU', 'sunrise': 1547839967, 'sunset': 1547888131}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 11.43, 'deg': 106.504}"
stations,{'all': 8},200,"{'lon': 116.85, 'lat': -20.74}",1547871089.0,6620339.0,"{'temp': 101.2, 'pressure': 1008.24, 'humidity': 30, 'temp_min': 101.2, 'temp_max': 101.2, 'sea_level': 1021.25, 'grnd_level': 1008.24}",,Karratha,,,"{'message': 0.0033, 'country': 'AU', 'sunrise': 1547848010, 'sunset': 1547895560}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 7.85, 'deg': 300.004}"
stations,{'all': 64},200,"{'lon': 80.55, 'lat': 73.51}",1547871069.0,1507390.0,"{'temp': 9.13, 'pressure': 999.16, 'humidity': 90, 'temp_min': 9.13, 'temp_max': 9.13, 'sea_level': 999.57, 'grnd_level': 999.16}",,Dikson,,,"{'message': 0.0052, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 12.21, 'deg': 192.504}"
stations,{'all': 76},200,"{'lon': 147.9, 'lat': 70.62}",1547871087.0,2126123.0,"{'temp': -35.79, 'pressure': 1037.75, 'humidity': 0, 'temp_min': -35.79, 'temp_max': -35.79, 'sea_level': 1040.06, 'grnd_level': 1037.75}",,Chokurdakh,,,"{'message': 0.0031, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.49, 'deg': 198.004}"
stations,{'all': 0},200,"{'lon': -69.36, 'lat': 77.48}",1547871049.0,3831208.0,"{'temp': -18.51, 'pressure': 980.76, 'humidity': 100, 'temp_min': -18.51, 'temp_max': -18.51, 'sea_level': 1015.66, 'grnd_level': 980.76}",,Qaanaaq,,,"{'message': 0.0034, 'country': 'GL', 'sunrise': 0, 'sunset': 0}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.53, 'deg': 95.0041}"
stations,{'all': 90},200,"{'lon': -1.64, 'lat': 49.63}",1547869800.0,2989755.0,"{'temp': 40.23, 'pressure': 1008, 'humidity': 93, 'temp_min': 37.4, 'temp_max': 42.8}",,Octeville,,,"{'type': 1, 'id': 6558, 'message': 0.0033, 'country': 'FR', 'sunrise': 1547884470, 'sunset': 1547916027}",6000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 13.87, 'deg': 180}"
stations,{'all': 75},200,"{'lon': 98.49, 'lat': 3.1}",1547866800.0,1214965.0,"{'temp': 82.4, 'pressure': 1010, 'humidity': 78, 'temp_min': 82.4, 'temp_max': 82.4}",,Kabanjahe,,,"{'type': 1, 'id': 9412, 'message': 0.0031, 'country': 'ID', 'sunrise': 1547854657, 'sunset': 1547897741}",6000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.7, 'deg': 210}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 20},200,"{'lon': 27.91, 'lat': -33.02}",1547866800.0,1006984.0,"{'temp': 62.6, 'pressure': 1016, 'humidity': 72, 'temp_min': 62.6, 'temp_max': 62.6}",,East London,,,"{'type': 1, 'id': 1912, 'message': 0.0032, 'country': 'ZA', 'sunrise': 1547867921, 'sunset': 1547918339}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 18.34, 'deg': 240}"
stations,{'all': 90},200,"{'lon': -53.28, 'lat': 47.58}",1547866800.0,5895424.0,"{'temp': 23, 'pressure': 1026, 'humidity': 73, 'temp_min': 23, 'temp_max': 23}",,Bay Roberts,,,"{'type': 1, 'id': 998, 'message': 0.0036, 'country': 'CA', 'sunrise': 1547896416, 'sunset': 1547928872}",24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 11.41, 'deg': 180}"
stations,{'all': 12},200,"{'lon': 125.41, 'lat': -8.93}",1547871135.0,1651810.0,"{'temp': 82.12, 'pressure': 945.01, 'humidity': 67, 'temp_min': 82.12, 'temp_max': 82.12, 'sea_level': 1021.42, 'grnd_level': 945.01}",,Airai,{'3h': 0.3425},,"{'message': 0.0028, 'country': 'TL', 'sunrise': 1547847110, 'sunset': 1547892358}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.04, 'deg': 231.004}"
stations,{'all': 0},200,"{'lon': -67.52, 'lat': -46.43}",1547871054.0,3863379.0,"{'temp': 63.04, 'pressure': 1002.32, 'humidity': 61, 'temp_min': 63.04, 'temp_max': 63.04, 'sea_level': 1023.36, 'grnd_level': 1002.32}",,Mar del Plata,,,"{'message': 0.003, 'country': 'AR', 'sunrise': 1547888607, 'sunset': 1547943449}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.49, 'deg': 347.504}"
stations,{'all': 80},200,"{'lon': 81.82, 'lat': 7.42}",1547871421.0,1242110.0,"{'temp': 74.83, 'pressure': 1012.05, 'humidity': 91, 'temp_min': 74.83, 'temp_max': 74.83, 'sea_level': 1027.5, 'grnd_level': 1012.05}",,Kalmunai,,,"{'message': 0.0033, 'country': 'LK', 'sunrise': 1547859047, 'sunset': 1547901358}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 7.29, 'deg': 332.004}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 8},200,"{'lon': -78.15, 'lat': -10.07}",1547871422.0,3939168.0,"{'temp': 64.75, 'pressure': 956.2, 'humidity': 91, 'temp_min': 64.75, 'temp_max': 64.75, 'sea_level': 1026.2, 'grnd_level': 956.2}",,Huarmey,,,"{'message': 0.0029, 'country': 'PE', 'sunrise': 1547895875, 'sunset': 1547941322}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 3.38, 'deg': 146.004}"
stations,{'all': 44},200,"{'lon': 152.27, 'lat': -4.34}",1547871422.0,2093685.0,"{'temp': 82.84, 'pressure': 1006.22, 'humidity': 100, 'temp_min': 82.84, 'temp_max': 82.84, 'sea_level': 1020.08, 'grnd_level': 1006.22}",,Kokopo,,,"{'message': 0.0029, 'country': 'PG', 'sunrise': 1547841081, 'sunset': 1547885494}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 7.18, 'deg': 318.504}"
stations,{'all': 20},200,"{'lon': -121.92, 'lat': 36.62}",1547870400.0,5380437.0,"{'temp': 54.03, 'pressure': 1027, 'humidity': 73, 'temp_min': 51.8, 'temp_max': 57.92}",,Pacific Grove,,,"{'type': 1, 'id': 4980, 'message': 0.0039, 'country': 'US', 'sunrise': 1547911052, 'sunset': 1547947183}",16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 10.29, 'deg': 80}"
stations,{'all': 5},200,"{'lon': -97.86, 'lat': 55.74}",1547866800.0,6165406.0,"{'temp': -29.21, 'pressure': 1028, 'humidity': 73, 'temp_min': -29.21, 'temp_max': -29.21}",,Thompson,,,"{'type': 1, 'id': 935, 'message': 0.0166, 'country': 'CA', 'sunrise': 1547909165, 'sunset': 1547937532}",24140.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 5.82, 'deg': 280}"
stations,{'all': 80},200,"{'lon': 112.57, 'lat': 59.44}",1547871422.0,2013375.0,"{'temp': 5.53, 'pressure': 983.19, 'humidity': 72, 'temp_min': 5.53, 'temp_max': 5.53, 'sea_level': 1039.01, 'grnd_level': 983.19}",,Vitim,,,"{'message': 0.0033, 'country': 'RU', 'sunrise': 1547860049, 'sunset': 1547885625}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 7.63, 'deg': 227.004}"
stations,{'all': 80},200,"{'lon': -63.47, 'lat': -18.83}",1547871423.0,3924668.0,"{'temp': 64.48, 'pressure': 912.02, 'humidity': 82, 'temp_min': 64.48, 'temp_max': 64.48, 'sea_level': 1030.54, 'grnd_level': 912.02}",,Abapo,,,"{'message': 0.0031, 'country': 'BO', 'sunrise': 1547891504, 'sunset': 1547938639}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.82, 'deg': 157.004}"
stations,{'all': 0},200,"{'lon': 166.44, 'lat': 68.06}",1547871108.0,2126682.0,"{'temp': -38.13, 'pressure': 979.79, 'humidity': 0, 'temp_min': -38.13, 'temp_max': -38.13, 'sea_level': 1041.76, 'grnd_level': 979.79}",,Bilibino,,,"{'message': 0.0041, 'country': 'RU', 'sunrise': 1547853143, 'sunset': 1547866678}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.37, 'deg': 130.004}"
stations,{'all': 100},200,"{'lon': 169.85, 'lat': -46.28}",1547871059.0,2208248.0,"{'temp': 67.81, 'pressure': 990.65, 'humidity': 93, 'temp_min': 67.81, 'temp_max': 67.81, 'sea_level': 1006.91, 'grnd_level': 990.65}",,Kaitangata,{'3h': 1.69},,"{'message': 0.0028, 'country': 'NZ', 'sunrise': 1547831614, 'sunset': 1547886481}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 8.97, 'deg': 325.004}"
stations,{'all': 0},200,"{'lon': 18.94, 'lat': 9.45}",1547871423.0,2429344.0,"{'temp': 62.23, 'pressure': 981.65, 'humidity': 48, 'temp_min': 62.23, 'temp_max': 62.23, 'sea_level': 1025.15, 'grnd_level': 981.65}",,Kyabe,,,"{'message': 0.0032, 'country': 'TD', 'sunrise': 1547874324, 'sunset': 1547916270}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.94, 'deg': 52.5041}"
stations,{'all': 20},200,"{'lon': -46, 'lat': -20.63}",1547871169.0,3453439.0,"{'temp': 64.48, 'pressure': 927.34, 'humidity': 94, 'temp_min': 64.48, 'temp_max': 64.48, 'sea_level': 1027.5, 'grnd_level': 927.34}",,Ponta do Sol,{'3h': 2.525},,"{'message': 0.0034, 'country': 'BR', 'sunrise': 1547887124, 'sunset': 1547934631}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 4.94, 'deg': 216.004}"
stations,{'all': 75},200,"{'lon': 115.24, 'lat': 5.28}",1547868600.0,1733782.0,"{'temp': 87.8, 'pressure': 1009, 'humidity': 70, 'temp_min': 86, 'temp_max': 89.6}",,Victoria,,,"{'type': 1, 'id': 9372, 'message': 0.0043, 'country': 'BN', 'sunrise': 1547850832, 'sunset': 1547893526}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.82, 'deg': 30}"
stations,{'all': 20},200,"{'lon': 57.76, 'lat': -20.34}",1547866800.0,1106677.0,"{'temp': 77, 'pressure': 1015, 'humidity': 94, 'temp_min': 77, 'temp_max': 77}",,Bambous Virieux,,,"{'type': 1, 'id': 2061, 'message': 0.0047, 'country': 'MU', 'sunrise': 1547862240, 'sunset': 1547909699}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.36, 'deg': 330}"
